MAINTENANCE_AGENCY_ID,MAPPING_ID,NAME,MAPPING_TYPE,CODE,ALGORITHM,MEMBER_MAPPING_ID,VARIABLE_MAPPING_ID
ECB,DPM_BAS_CPS_MCY,"Mapping of Base, Main category, Counterparty sector",E,DPM_BAS_CPS_MCY,,DPM_BAS_CPS_MCY,DPM_BAS_CPS_MCY
ECB,DPM_IMS_PFS_2.9,"Mapping of Impairment status, Performing status for the template 2.9",E,DPM_IMS_PFS_2.9,,DPM_IMS_PFS_2.9,DPM_IMS_PFS_2.9
ECB,DPM_BAS_APL_2.9,"Mapping of Accounting portfolio, Base for the template 2.9",E,DPM_BAS_APL_2.9,,DPM_BAS_APL_2.9,DPM_BAS_APL_2.9
ECB,DPM_CPS_CPZ_MCB_MCG_MCY_PUR,"Mapping of Main category, Instrument, Counterparty sector, Size of the counterparty, Main category of collateral or guarantee received, Purpose",E,DPM_CPS_CPZ_MCB_MCG_MCY_PUR,,DPM_CPS_CPZ_MCB_MCG_MCY_PUR,DPM_CPS_CPZ_MCB_MCG_MCY_PUR
ECB,DPM_TYR,Mapping of Type of activity of Related parties/Relationships,E,DPM_TYR,,DPM_TYR,DPM_TYR
ECB,DPM_FRS_IMS_PFS_TPD,"Mapping of Impairment status, Performing status, Time past due, Financial reporting standard",E,DPM_FRS_IMS_PFS_TPD,,DPM_FRS_IMS_PFS_TPD,DPM_FRS_IMS_PFS_TPD
ECB,DPM_MCB,Mapping of Instrument,E,DPM_MCB,,DPM_MCB,DPM_MCB
ECB,DPM_IMS_PFS,"Mapping of Impairment status, Performing status",E,DPM_IMS_PFS,,DPM_IMS_PFS,DPM_IMS_PFS
ECB,DPM_CPS_CPZ_MCB_MCY_PUR,"Mapping of Main category, Instrument, Counterparty sector, Size of the counterparty, Purpose",E,DPM_CPS_CPZ_MCB_MCY_PUR,,DPM_CPS_CPZ_MCB_MCY_PUR,DPM_CPS_CPZ_MCB_MCY_PUR
ECB,DPM_CPS_MCB_MCU_MCY,"Mapping of Main category, Instrument, Main category of the underlying, Counterparty sector",E,DPM_CPS_MCB_MCU_MCY,,DPM_CPS_MCB_MCU_MCY,DPM_CPS_MCB_MCU_MCY
ECB,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,"Mapping of Base, Main category, Main category that generates the provision, Accounting portfolio, Counterparty sector, Size of the counterparty, Main category of collateral or guarantee received, Purpose, Instrument",E,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL,DPM_BAS_CPS_CPZ_MCB_MCG_MCY_MCP_PUR_APL
ECB,DPM_IMS_PFS_TPD_2.9,"Mapping of Impairment status, Performing status, Time past due for the template 2.9",E,DPM_IMS_PFS_TPD_2.9,,DPM_IMS_PFS_TPD_2.9,DPM_IMS_PFS_TPD_2.9
ECB,DPM_PAF,Mapping of Date / period of application of forbearance measure,E,DPM_PAF,,DPM_PAF,DPM_PAF
ECB,DPM_TFM,Mapping of Type of forbearance measure,E,DPM_TFM,,DPM_TFM,DPM_TFM
ECB,DPM_FRS,Mapping of Financial reporting standard,E,DPM_FRS,,DPM_FRS,DPM_FRS
ECB,DPM_MCP,Mapping of Main category that generates the provision,E,DPM_MCP,,DPM_MCP,DPM_MCP
ECB,DPM_ALO,Mapping of Type of allowance,E,DPM_ALO,,DPM_ALO,DPM_ALO
ECB,DPM_RCP,Mapping of Residence of counterparty,E,DPM_RCP,,DPM_RCP,DPM_RCP
ECB,DPM_IMS_PFS_TPD_F_18.02,"Mapping of Impairment status, Performing status, Time past due for the template F18.02",E,DPM_IMS_PFS_TPD_F_18.02,,DPM_IMS_PFS_TPD_F_18.02,DPM_IMS_PFS_TPD_F_18.02
ECB,DPM_PFS_F_26.00.b,Mapping of Performing status for the template F26.00.b,E,DPM_PFS_F_26.00.b,,DPM_PFS_F_26.00.b,DPM_PFS_F_26.00.b
ECB,DPM_CPS_MCE_TYH_IMS_APL,"Mapping of Main category that generates income or expenses, Accounting portfolio, Counterparty sector, Type of hedge, Impairment status",E,DPM_CPS_MCE_TYH_IMS_APL,,DPM_CPS_MCE_TYH_IMS_APL,DPM_CPS_MCE_TYH_IMS_APL
ECB,DPM_TIS,Mapping of Transfer between impairment stages,E,DPM_TIS,,DPM_TIS,DPM_TIS
ECB,DPM_CPS_MCY_TMA,"Mapping of Main category, Counterparty sector, Type of market",E,DPM_CPS_MCY_TMA,,DPM_CPS_MCY_TMA,DPM_CPS_MCY_TMA
ECB,DPM_LEC_2,DPM_LEC_2,A,DPM_LEC_2,,,DPM_LEC_2
ECB,DPM_STC,DPM_STC,A,DPM_STC,,,DPM_STC
ECB,DPM_CPS_MCP,"Mapping of Main category that generates the provision, Counterparty sector",E,DPM_CPS_MCP,,DPM_CPS_MCP,DPM_CPS_MCP
ECB,DPM_BAS_MCP_MCY,"Mapping of Base, Main category, Main category that generates the provision",E,DPM_BAS_MCP_MCY,,DPM_BAS_MCP_MCY,DPM_BAS_MCP_MCY
ECB,DPM_BAS_MDC_MCP_MCY_RPR,"Mapping of Base, Main category, Main category that generates the provision, Main category of the Defined benefit plan assets, Related parties/Relationships for the template MDC",E,DPM_BAS_MDC_MCP_MCY_RPR,,DPM_BAS_MDC_MCP_MCY_RPR,DPM_BAS_MDC_MCP_MCY_RPR
ECB,DPM_TRI,Mapping of Type of risk,E,DPM_TRI,,DPM_TRI,DPM_TRI
ECB,DPM_LEC_1,DPM_LEC_1,A,DPM_LEC_1,,,DPM_LEC_1
ECB,DPM_MCI,Mapping of Main category provided of Investee,E,DPM_MCI,,DPM_MCI,DPM_MCI
ECB,DPM_TMA,Mapping of Type of market,E,DPM_TMA,,DPM_TMA,DPM_TMA
ECB,DPM_CPS_MCY,"Mapping of Main category, Counterparty sector",E,DPM_CPS_MCY,,DPM_CPS_MCY,DPM_CPS_MCY
ECB,DPM_TYH,Mapping of Type of hedge,E,DPM_TYH,,DPM_TYH,DPM_TYH
ECB,DPM_BAS_CNO_MCB_MCY_APL,"Mapping of Main category, Instrument, Accounting portfolio, Base, Controlling and non-controlling owners",E,DPM_BAS_CNO_MCB_MCY_APL,,DPM_BAS_CNO_MCB_MCY_APL,DPM_BAS_CNO_MCB_MCY_APL
ECB,DPM_SCO,Mapping of Scope of consolidation,E,DPM_SCO,,DPM_SCO,DPM_SCO
ECB,DPM_SOL,Mapping of Subject to operating lease (reporting entity lessor),E,DPM_SOL,,DPM_SOL,DPM_SOL
ECB,DPM_MCE_APL_PLD,"Mapping of Main category that generates income or expenses, Accounting portfolio, Designation (Fair value option)",E,DPM_MCE_APL_PLD,,DPM_MCE_APL_PLD,DPM_MCE_APL_PLD
ECB,DPM_BAS_MCB_MCY,"Mapping of Base, Instrument, Main category",E,DPM_BAS_MCB_MCY,,DPM_BAS_MCB_MCY,DPM_BAS_MCB_MCY
ECB,DPM_CNO_F_46.00,Mapping of Controlling and non-controlling owners for the template F46.00,E,DPM_CNO_F_46.00,,DPM_CNO_F_46.00,DPM_CNO_F_46.00
ECB,DPM_PFS_F_31.02,Mapping of Performing status for the template F31.02,E,DPM_PFS_F_31.02,,DPM_PFS_F_31.02,DPM_PFS_F_31.02
ECB,DPM_BAS_CNO_MCB_MCF_MCY_REC,"Mapping of Base, Instrument, Main category, Controlling and non-controlling owners, To be reclassified to profit or loss, Hedged or hedging instrument",E,DPM_BAS_CNO_MCB_MCF_MCY_REC,,DPM_BAS_CNO_MCB_MCF_MCY_REC,DPM_BAS_CNO_MCB_MCF_MCY_REC
ECB,DPM_BAS_MCE_MCY_TYA,"Mapping of Main category, Base, Main category that generates income or expenses, Type of activity",E,DPM_BAS_MCE_MCY_TYA,,DPM_BAS_MCE_MCY_TYA,DPM_BAS_MCE_MCY_TYA
ECB,DPM_MCE_TYH,"Mapping of Main category that generates income or expenses, Type of hedge",E,DPM_MCE_TYH,,DPM_MCE_TYH,DPM_MCE_TYH
ECB,DPM_TYA,Mapping of Type of activity,E,DPM_TYA,,DPM_TYA,DPM_TYA
ECB,DPM_FVH,Mapping of Fair value hierarchy,E,DPM_FVH,,DPM_FVH,DPM_FVH
ECB,DPM_ALO_F_12.00,Mapping of Type of allowance for the template F12.00,E,DPM_ALO_F_12.00,,DPM_ALO_F_12.00,DPM_ALO_F_12.00
ECB,DPM_DPS,Mapping of Derivatives Purchased/Sold,E,DPM_DPS,,DPM_DPS,DPM_DPS
ECB,DPM_CPS_MCB_MCY_TMA_TRI,"Mapping of Main category, Counterparty sector, Type of risk, Type of market, Instrument",E,DPM_CPS_MCB_MCY_TMA_TRI,,DPM_CPS_MCB_MCY_TMA_TRI,DPM_CPS_MCB_MCY_TMA_TRI
ECB,DPM_PLD,Mapping of Designation (Fair value option),E,DPM_PLD,,DPM_PLD,DPM_PLD
ECB,DPM_BAS_CPS_MCB_MCY,"Mapping of Counterparty sector, Main category, Base, Instrument",E,DPM_BAS_CPS_MCB_MCY,,DPM_BAS_CPS_MCB_MCY,DPM_BAS_CPS_MCB_MCY
ECB,DPM_BAS_MCB_MCY_RUA_APL,"Mapping of Base, Main category, Accounting portfolio, Instrument, Rigth-of-use assets",E,DPM_BAS_MCB_MCY_RUA_APL,,DPM_BAS_MCB_MCY_RUA_APL,DPM_BAS_MCB_MCY_RUA_APL
ECB,DPM_BAS_MCB_MCY_APL,"Mapping of Base, Main category, Accounting portfolio, Instrument",E,DPM_BAS_MCB_MCY_APL,,DPM_BAS_MCB_MCY_APL,DPM_BAS_MCB_MCY_APL
ECB,DPM_LHC,DPM_LHC,A,DPM_LHC,,,DPM_LHC
ECB,DPM_LHO,Mapping of Is LEI Code/National Code of Holding,E,DPM_LHO,,DPM_LHO,DPM_LHO
ECB,DPM_LIN,DPM_LIN,A,DPM_LIN,,,DPM_LIN
ECB,DPM_TYC,Mapping of Is LEI Code/National Code of Investee,E,DPM_TYC,,DPM_TYC,DPM_TYC
ECB,DPM_IMS_3.0,Mapping of Impairment status for the template 3.0,E,DPM_IMS_3.0,,DPM_IMS_3.0,DPM_IMS_3.0
ECB,DPM_CPS_CPZ_MCG_MCY_PUR,"Mapping of Main category, Counterparty sector, Size of the counterparty, Main category of collateral or guarantee received, Purpose",E,DPM_CPS_CPZ_MCG_MCY_PUR,,DPM_CPS_CPZ_MCG_MCY_PUR,DPM_CPS_CPZ_MCG_MCY_PUR
ECB,DPM_ACT,Mapping of Accounting treatment,E,DPM_ACT,,DPM_ACT,DPM_ACT
ECB,DPM_TRT,Mapping of Type of risk transfer,E,DPM_TRT,,DPM_TRT,DPM_TRT
ECB,DPM_MCT_PLT,"Mapping of Main category of the transferred financial asset to which the liability is associated to, Accounting portfolio of the transferred financial asset to which the liability is associated to",E,DPM_MCT_PLT,,DPM_MCT_PLT,DPM_MCT_PLT
ECB,DPM_BAS_CPS_CPZ_MCG_MCY_MCP_PUR_APL,"Mapping of Base, Main category, Main category that generates the provision, Accounting portfolio, Counterparty sector, Size of the counterparty, Main category of collateral or guarantee received, Purpose",E,DPM_BAS_CPS_CPZ_MCG_MCY_MCP_PUR_APL,,DPM_BAS_CPS_CPZ_MCG_MCY_MCP_PUR_APL,DPM_BAS_CPS_CPZ_MCG_MCY_MCP_PUR_APL
ECB,DPM_BAS_CPS_MCY_APL,"Mapping of Counterparty sector, Main category, Accounting portfolio, Base",E,DPM_BAS_CPS_MCY_APL,,DPM_BAS_CPS_MCY_APL,DPM_BAS_CPS_MCY_APL
ECB,DPM_IMS_PFS_TPD,"Mapping of Impairment status, Performing status, Time past due",E,DPM_IMS_PFS_TPD,,DPM_IMS_PFS_TPD,DPM_IMS_PFS_TPD
ECB,DPM_MCE_APL_RPR,"Mapping of Main category that generates income or expenses, Accounting portfolio, Related parties/Relationships",E,DPM_MCE_APL_RPR,,DPM_MCE_APL_RPR,DPM_MCE_APL_RPR
ECB,DPM_BAS_MCY_APL_RPR,"Mapping of Main category, Accounting portfolio, Base, Related parties/Relationships",E,DPM_BAS_MCY_APL_RPR,,DPM_BAS_MCY_APL_RPR,DPM_BAS_MCY_APL_RPR
ECB,DPM_IMS_PFS_TPD_3.0,"Mapping of Impairment status, Performing status, Time past due for the template 3.0",E,DPM_IMS_PFS_TPD_3.0,,DPM_IMS_PFS_TPD_3.0,DPM_IMS_PFS_TPD_3.0
ECB,DPM_FRS_IMS_PFS_TPD_3.0,"Mapping of Impairment status, Performing status, Time past due, Financial reporting standard for the template 3.0",E,DPM_FRS_IMS_PFS_TPD_3.0,,DPM_FRS_IMS_PFS_TPD_3.0,DPM_FRS_IMS_PFS_TPD_3.0
ECB,DPM_IMS_PFS_3.0,"Mapping of Impairment status, Performing status for the template 3.0",E,DPM_IMS_PFS_3.0,,DPM_IMS_PFS_3.0,DPM_IMS_PFS_3.0
ECB,DPM_FBS_F_19.00,Mapping of Forbearance status for the template F19.00,E,DPM_FBS_F_19.00,,DPM_FBS_F_19.00,DPM_FBS_F_19.00
ECB,DPM_ATY_FINREP,DPM_ATY_FINREP,V,DPM_ATY_FINREP,,,DPM_ATY_FINREP
ECB,DPM_ATY_AE,DPM_ATY_AE,V,DPM_ATY_AE,,,DPM_ATY_AE
ECB,DPM_mi53,DPM_mi53,A,DPM_mi53,,,DPM_mi53
ECB,DPM_mi129,DPM_mi129,A,DPM_mi129,,,DPM_mi129
ECB,DPM_mi287,DPM_mi287,A,DPM_mi287,,,DPM_mi287
ECB,DPM_mi290,DPM_mi290,A,DPM_mi290,,,DPM_mi290
ECB,DPM_mi279,DPM_mi279,A,DPM_mi279,,,DPM_mi279
ECB,DPM_mi291,DPM_mi291,A,DPM_mi291,,,DPM_mi291
ECB,DPM_mi296,DPM_mi296,A,DPM_mi296,,,DPM_mi296
ECB,DPM_bi327,DPM_bi327,A,DPM_bi327,,,DPM_bi327
ECB,DPM_ei328,Mapping of Primary asset class of cover pool,E,DPM_ei328,,DPM_ei328,DPM_ei328
ECB,DPM_si294,DPM_si294,A,DPM_si294,,,DPM_si294
ECB,DPM_si293,DPM_si293,A,DPM_si293,,,DPM_si293
ECB,DPM_si292,DPM_si292,A,DPM_si292,,,DPM_si292
ECB,DPM_si295,DPM_si295,A,DPM_si295,,,DPM_si295
ECB,DPM_si297,DPM_si297,A,DPM_si297,,,DPM_si297
ECB,DPM_ei4,Mapping of Accounting standard,E,DPM_ei4,,DPM_ei4,DPM_ei4
ECB,DPM_ei207,Mapping of Reporting level,E,DPM_ei207,,DPM_ei207,DPM_ei207
ECB,DPM_BAS_CPS_EXC_MCG_MCY_AE_F32.01,"Mapping of Base, Exposure class, Main category of collateral or guarantee received, Main category, Counterparty sector for the template AEF32.01",E,DPM_BAS_CPS_EXC_MCG_MCY_AE_F32.01,,DPM_BAS_CPS_EXC_MCG_MCY_AE_F32.01,DPM_BAS_CPS_EXC_MCG_MCY_AE_F32.01
ECB,DPM_ENC_LQA_AE_F32.01,"Mapping of Encumbrance, Liquidity quality of assets for the template AEF32.01",E,DPM_ENC_LQA_AE_F32.01,,DPM_ENC_LQA_AE_F32.01,DPM_ENC_LQA_AE_F32.01
ECB,DPM_RPR_AE,Mapping of Related parties/Relationships for the template AE,E,DPM_RPR_AE,,DPM_RPR_AE,DPM_RPR_AE
ECB,DPM_RiadCode,DPM_RiadCode,A,DPM_RiadCode,,,DPM_RiadCode
ECB,DPM_Period,DPM_Period,A,DPM_Period,,,DPM_Period
ECB,DPM_Entity2,DPM_Entity2,A,DPM_Entity2,,,DPM_Entity2
ECB,DPM_ValueDecimal,DPM_ValueDecimal,A,DPM_ValueDecimal,,,DPM_ValueDecimal
ECB,DPM_BAS_MCG_MCY_AE_F33.00.a,"Mapping of Base, Main category, Main category of collateral or guarantee received for the template AEF33.00.a",E,DPM_BAS_MCG_MCY_AE_F33.00.a,,DPM_BAS_MCG_MCY_AE_F33.00.a,DPM_BAS_MCG_MCY_AE_F33.00.a
ECB,DPM_ENC_AE,Mapping of Encumbrance for the template AE,E,DPM_ENC_AE,,DPM_ENC_AE,DPM_ENC_AE
ECB,DPM_EUT_AE,Mapping of Time of encumbrance for the template AE,E,DPM_EUT_AE,,DPM_EUT_AE,DPM_EUT_AE
ECB,DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a,"Mapping of Base, Exposure class of the collateral received, Exposure class, Main category of collateral or guarantee received, Main category, Counterparty sector of the collateral for the template AEF32.02.a",E,DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a,,DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a,DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a
ECB,DPM_TMA_AE_F32.04b,Mapping of Type of market for the template AEF32.04b,E,DPM_TMA_AE_F32.04b,,DPM_TMA_AE_F32.04b,DPM_TMA_AE_F32.04b
ECB,DPM_CPE_MCS_AE_F32.04.b,"Mapping of Counterparty sector of the source of encumbrance, Main category of the source of encumbrance for the template AEF32.04.b",E,DPM_CPE_MCS_AE_F32.04.b,,DPM_CPE_MCS_AE_F32.04.b,DPM_CPE_MCS_AE_F32.04.b
ECB,DPM_BAS_MCS_MCY_AE_F35.00.a,"Mapping of Base, Main category, Main category of the source of encumbrance for the template AEF35.00.a",E,DPM_BAS_MCS_MCY_AE_F35.00.a,,DPM_BAS_MCS_MCY_AE_F35.00.a,DPM_BAS_MCS_MCY_AE_F35.00.a
ECB,DPM_CBC,DPM_CBC,A,DPM_CBC,,,DPM_CBC
ECB,DPM_BAS_MCY_AE_F32.02.b,"Mapping of Base, Main category for the template AEF32.02.b",E,DPM_BAS_MCY_AE_F32.02.b,,DPM_BAS_MCY_AE_F32.02.b,DPM_BAS_MCY_AE_F32.02.b
ECB,DPM_CUS_AE,Mapping of Currency with significant liabilities for the template AE,E,DPM_CUS_AE,,DPM_CUS_AE,DPM_CUS_AE
ECB,DPM_CSC_AE,Mapping of Contingent scenario/Assumptions used for the template AE,E,DPM_CSC_AE,,DPM_CSC_AE,DPM_CSC_AE
ECB,DPM_BAS_AE_F32.03.a,Mapping of Base for the template AEF32.03.a,E,DPM_BAS_AE_F32.03.a,,DPM_BAS_AE_F32.03.a,DPM_BAS_AE_F32.03.a
ECB,DPM_MCS_MCY_SST_AE_F32.03.a,"Mapping of Main category, Main category of the source of encumbrance, Securitisation structure for the template AEF32.03.a",E,DPM_MCS_MCY_SST_AE_F32.03.a,,DPM_MCS_MCY_SST_AE_F32.03.a,DPM_MCS_MCY_SST_AE_F32.03.a
ECB,DPM_BAS_EXC_MCY_AE_F32.04.b,"Mapping of Base, Exposure class, Main category for the template AEF32.04.b",E,DPM_BAS_EXC_MCY_AE_F32.04.b,,DPM_BAS_EXC_MCY_AE_F32.04.b,DPM_BAS_EXC_MCY_AE_F32.04.b
ECB,DPM_LQC_AE_F36.02.c,Mapping of Liquidity quality of collateral received for the template AEF36.02.c,E,DPM_LQC_AE_F36.02.c,,DPM_LQC_AE_F36.02.c,DPM_LQC_AE_F36.02.c
ECB,DPM_LQC_AE_F32.02.a,Mapping of Liquidity quality of collateral received for the template AEF32.02.a,E,DPM_LQC_AE_F32.02.a,,DPM_LQC_AE_F32.02.a,DPM_LQC_AE_F32.02.a
ECB,DPM_BAS_CPE_CPS_MCS_MCY_AE_F32.04.a,"Mapping of Base, Main category, Main category of the source of encumbrance, Counterparty sector of the source of encumbrance, Counterparty sector for the template AEF32.04.a",E,DPM_BAS_CPE_CPS_MCS_MCY_AE_F32.04.a,,DPM_BAS_CPE_CPS_MCS_MCY_AE_F32.04.a,DPM_BAS_CPE_CPS_MCS_MCY_AE_F32.04.a
ECB,DPM_TMA_AE_F32.04a,Mapping of Type of market for the template AEF32.04a,E,DPM_TMA_AE_F32.04a,,DPM_TMA_AE_F32.04a,DPM_TMA_AE_F32.04a
ECB,DPM_CPC_ECC_MCG_AE_F36.01.b,"Mapping of Main category of collateral or guarantee received, Exposure class of the collateral received, Counterparty sector of the collateral for the template AEF36.01.b",E,DPM_CPC_ECC_MCG_AE_F36.01.b,,DPM_CPC_ECC_MCG_AE_F36.01.b,DPM_CPC_ECC_MCG_AE_F36.01.b
ECB,DPM_RPR_AE_F36,Mapping of Related parties/Relationships for the template AEF36,E,DPM_RPR_AE_F36,,DPM_RPR_AE_F36,DPM_RPR_AE_F36
ECB,DPM_SCC_AE,Mapping of Specific contract clauses or netting agreements for the template AE,E,DPM_SCC_AE,,DPM_SCC_AE,DPM_SCC_AE
ECB,DPM_CPC_ECC_MCG_AE_F36.02.b,"Mapping of Main category of collateral or guarantee received, Exposure class of the collateral received, Counterparty sector of the collateral for the template AEF36.02.b",E,DPM_CPC_ECC_MCG_AE_F36.02.b,,DPM_CPC_ECC_MCG_AE_F36.02.b,DPM_CPC_ECC_MCG_AE_F36.02.b
ECB,DPM_REF_RES_AE_F35.00.a,"Mapping of Reference date or period, Residual maturity for the template AEF35.00.a",E,DPM_REF_RES_AE_F35.00.a,,DPM_REF_RES_AE_F35.00.a,DPM_REF_RES_AE_F35.00.a
ECB,DPM_BAS_MCY_SST_AE_F32.03.b,"Mapping of Base, Main category, Securitisation structure for the template AEF32.03.b",E,DPM_BAS_MCY_SST_AE_F32.03.b,,DPM_BAS_MCY_SST_AE_F32.03.b,DPM_BAS_MCY_SST_AE_F32.03.b
ECB,DPM_ENC_AE_F32.02.a,Mapping of Encumbrance for the template AEF32.02.a,E,DPM_ENC_AE_F32.02.a,,DPM_ENC_AE_F32.02.a,DPM_ENC_AE_F32.02.a
ECB,DPM_LQA_AE_F32.03.b,Mapping of Liquidity quality of assets for the template AEF32.03.b,E,DPM_LQA_AE_F32.03.b,,DPM_LQA_AE_F32.03.b,DPM_LQA_AE_F32.03.b
ECB,DPM_BAS_CPS_EXC_MCY_AE_F36.01.a,"Mapping of Base, Counterparty sector, Exposure class, Main category for the template AEF36.01.a",E,DPM_BAS_CPS_EXC_MCY_AE_F36.01.a,,DPM_BAS_CPS_EXC_MCY_AE_F36.01.a,DPM_BAS_CPS_EXC_MCY_AE_F36.01.a
ECB,DPM_MCG_AE,Mapping of Main category of collateral or guarantee received for the template AE,E,DPM_MCG_AE,,DPM_MCG_AE,DPM_MCG_AE
ECB,DPM_LQA_AE_F36.01.c,Mapping of Liquidity quality of assets for the template AEF36.01.c,E,DPM_LQA_AE_F36.01.c,,DPM_LQA_AE_F36.01.c,DPM_LQA_AE_F36.01.c
ECB,DPM_CRA_AE,Mapping of Credit rating agency /Covered bond regime for the template AE,E,DPM_CRA_AE,,DPM_CRA_AE,DPM_CRA_AE
ECB,DPM_BAS_CRA_AE_F35.00.c,"Mapping of Base, Credit rating agency /Covered bond regime for the template AEF35.00.c",E,DPM_BAS_CRA_AE_F35.00.c,,DPM_BAS_CRA_AE_F35.00.c,DPM_BAS_CRA_AE_F35.00.c
ECB,DPM_ValueDecimalString,DPM_ValueDecimalString,A,DPM_ValueDecimalString,,,DPM_ValueDecimalString
