ID,CUBE_MAPPING_ID,MAPPING_ID,VALID_FROM,VALID_TO
291,M_F_42_00_REF_FINREP 2017-A,DPM_BAS_MCY_APL,1999-01-01,9999-12-31
292,M_F_42_00_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
293,M_F_42_00_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
294,M_F_42_00_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
295,M_F_42_00_REF_FINREP 2017-A,DPM_ValueDecimal,1999-01-01,9999-12-31
296,M_F_46_00_REF_FINREP 2017-A,DPM_BAS_MCB_MCY,1999-01-01,9999-12-31
297,M_F_46_00_REF_FINREP 2017-A,DPM_CNO_F_46.00,1999-01-01,9999-12-31
298,M_F_46_00_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
299,M_F_46_00_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
300,M_F_46_00_REF_FINREP 2017-A,DPM_REF,1999-01-01,9999-12-31
301,M_F_46_00_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
302,M_F_46_00_REF_FINREP 2017-A,DPM_ValueDecimal,1999-01-01,9999-12-31
303,M_F_31_02_REF_FINREP 2017-A,DPM_APL,1999-01-01,9999-12-31
304,M_F_31_02_REF_FINREP 2017-A,DPM_BAS_MCY,1999-01-01,9999-12-31
305,M_F_31_02_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
306,M_F_31_02_REF_FINREP 2017-A,DPM_MCE,1999-01-01,9999-12-31
307,M_F_31_02_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
308,M_F_31_02_REF_FINREP 2017-A,DPM_PFS_F_31.02,1999-01-01,9999-12-31
309,M_F_31_02_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
310,M_F_31_02_REF_FINREP 2017-A,DPM_RPR,1999-01-01,9999-12-31
311,M_F_31_02_REF_FINREP 2017-A,DPM_ValueDecimal,1999-01-01,9999-12-31
312,M_F_16_06_REF_FINREP 2017-A,DPM_APL,1999-01-01,9999-12-31
313,M_F_16_06_REF_FINREP 2017-A,DPM_BAS_MCY,1999-01-01,9999-12-31
314,M_F_16_06_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
315,M_F_16_06_REF_FINREP 2017-A,DPM_MCF,1999-01-01,9999-12-31
316,M_F_16_06_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
317,M_F_16_06_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
318,M_F_21_00_REF_FINREP 3_0,DPM_BAS_MCY_APL,1999-01-01,9999-12-31
319,M_F_21_00_REF_FINREP 3_0,DPM_Entity2,1999-01-01,9999-12-31
320,M_F_21_00_REF_FINREP 3_0,DPM_Period,1999-01-01,9999-12-31
321,M_F_21_00_REF_FINREP 3_0,DPM_RiadCode,1999-01-01,9999-12-31
322,M_F_21_00_REF_FINREP 3_0,DPM_SOL,1999-01-01,9999-12-31
323,M_F_21_00_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01,9999-12-31
324,M_F_11_01_REF_FINREP 3_0,DPM_BAS_APL,1999-01-01,9999-12-31
325,M_F_11_01_REF_FINREP 3_0,DPM_DPS,1999-01-01,9999-12-31
326,M_F_11_01_REF_FINREP 3_0,DPM_Entity2,1999-01-01,9999-12-31
327,M_F_11_01_REF_FINREP 3_0,DPM_CPS_MCB_MCY_TMA_TRI,1999-01-01,9999-12-31
328,M_F_11_01_REF_FINREP 3_0,DPM_Period,1999-01-01,9999-12-31
329,M_F_11_01_REF_FINREP 3_0,DPM_RiadCode,1999-01-01,9999-12-31
330,M_F_11_01_REF_FINREP 3_0,DPM_TYH,1999-01-01,9999-12-31
331,M_F_11_01_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01,9999-12-31
332,M_F_41_02_REF_FINREP 3_0,DPM_BAS_APL,1999-01-01,9999-12-31
333,M_F_41_02_REF_FINREP 3_0,DPM_Entity2,1999-01-01,9999-12-31
334,M_F_41_02_REF_FINREP 3_0,DPM_MCY,1999-01-01,9999-12-31
335,M_F_41_02_REF_FINREP 3_0,DPM_Period,1999-01-01,9999-12-31
336,M_F_41_02_REF_FINREP 3_0,DPM_PLD,1999-01-01,9999-12-31
337,M_F_41_02_REF_FINREP 3_0,DPM_RiadCode,1999-01-01,9999-12-31
338,M_F_41_02_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01,9999-12-31
339,M_F_20_04_REF_FINREP 3_0,DPM_BAS_APL,1999-01-01,9999-12-31
340,M_F_20_04_REF_FINREP 3_0,DPM_CPS_CPZ_MCB_MCG_MCY_PUR,1999-01-01,9999-12-31
341,M_F_20_04_REF_FINREP 3_0,DPM_Entity2,1999-01-01,9999-12-31
342,M_F_20_04_REF_FINREP 3_0,DPM_FBS,1999-01-01,9999-12-31
343,M_F_20_04_REF_FINREP 3_0,DPM_IMS_F_06.01,1999-01-01,9999-12-31
344,M_F_20_04_REF_FINREP 3_0,DPM_Period,1999-01-01,9999-12-31
345,M_F_20_04_REF_FINREP 3_0,DPM_PFS,1999-01-01,9999-12-31
346,M_F_20_04_REF_FINREP 3_0,DPM_RiadCode,1999-01-01,9999-12-31
347,M_F_20_04_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01,9999-12-31
348,M_F_25_01_d_REF_FINREP 2_9,DPM_Period,1999-01-01,9999-12-31
349,M_F_25_01_d_REF_FINREP 2_9,DPM_RiadCode,1999-01-01,9999-12-31
350,M_F_25_01_d_REF_FINREP 2_9,DPM_ValueDecimal,1999-01-01,9999-12-31
351,M_F_12_01_a_REF_FINREP 2_8,DPM_ALO,1999-01-01,9999-12-31
352,M_F_12_01_a_REF_FINREP 2_8,DPM_APL,1999-01-01,9999-12-31
353,M_F_12_01_a_REF_FINREP 2_8,DPM_BAS_CPS_MCY,1999-01-01,9999-12-31
354,M_F_12_01_a_REF_FINREP 2_8,DPM_Entity2,1999-01-01,9999-12-31
355,M_F_12_01_a_REF_FINREP 2_8,DPM_IMS,1999-01-01,9999-12-31
356,M_F_12_01_a_REF_FINREP 2_8,DPM_Period,1999-01-01,9999-12-31
357,M_F_12_01_a_REF_FINREP 2_8,DPM_PFS,1999-01-01,9999-12-31
358,M_F_12_01_a_REF_FINREP 2_8,DPM_REF,1999-01-01,9999-12-31
359,M_F_01_03_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
360,M_F_01_03_REF_FINREP 2017-A,DPM_TYH_F_20.01,1999-01-01,9999-12-31
361,M_F_01_03_REF_FINREP 2017-A,DPM_ValueDecimal,1999-01-01,9999-12-31
362,M_F_44_03_REF_FINREP 2017-A,DPM_BAS_MCY,1999-01-01,9999-12-31
363,M_F_44_03_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
364,M_F_44_03_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
365,M_F_44_03_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
366,M_F_44_03_REF_FINREP 2017-A,DPM_ValueDecimal,1999-01-01,9999-12-31
367,M_F_31_01_REF_FINREP 2017-A,DPM_APL,1999-01-01,9999-12-31
368,M_F_31_01_REF_FINREP 2017-A,DPM_BAS_MCY_PFS,1999-01-01,9999-12-31
369,M_F_31_01_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
370,M_F_31_01_REF_FINREP 2017-A,DPM_MCP,1999-01-01,9999-12-31
371,M_F_31_01_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
372,M_F_31_01_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
373,M_F_31_01_REF_FINREP 2017-A,DPM_RPR,1999-01-01,9999-12-31
374,M_F_31_01_REF_FINREP 2017-A,DPM_ValueDecimal,1999-01-01,9999-12-31
375,M_F_16_06_REF_FINREP 2017-A,DPM_TYH,1999-01-01,9999-12-31
376,M_F_16_06_REF_FINREP 2017-A,DPM_ValueDecimal,1999-01-01,9999-12-31
377,M_F_01_03_REF_FINREP 2017-A,DPM_BAS_CNO_MCB_MCF_MCY_REC,1999-01-01,9999-12-31
378,M_F_01_03_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
379,M_F_01_03_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
380,M_F_22_01_REF_FINREP 2017-A,DPM_BAS_MCE_MCY_TYA,1999-01-01,9999-12-31
381,M_F_22_01_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
382,M_F_22_01_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
383,M_F_22_01_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
384,M_F_22_01_REF_FINREP 2017-A,DPM_ValueDecimal,1999-01-01,9999-12-31
385,M_F_16_03_REF_FINREP 2017-A,DPM_APL,1999-01-01,9999-12-31
386,M_F_16_03_REF_FINREP 2017-A,DPM_BAS_MCY,1999-01-01,9999-12-31
387,M_F_17_03_REF_FINREP 3_0,DPM_SCO,1999-01-01,9999-12-31
388,M_F_17_03_REF_FINREP 3_0,DPM_TYH_F_20.01,1999-01-01,9999-12-31
389,M_F_17_03_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01,9999-12-31
390,M_F_30_01_REF_FINREP 3_0,DPM_APL,1999-01-01,9999-12-31
391,M_F_30_01_REF_FINREP 3_0,DPM_BAS_MCY,1999-01-01,9999-12-31
392,M_F_30_01_REF_FINREP 3_0,DPM_Entity2,1999-01-01,9999-12-31
393,M_F_30_01_REF_FINREP 3_0,DPM_Period,1999-01-01,9999-12-31
394,M_F_30_01_REF_FINREP 3_0,DPM_RiadCode,1999-01-01,9999-12-31
395,M_F_30_01_REF_FINREP 3_0,DPM_RPR,1999-01-01,9999-12-31
396,M_F_30_01_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01,9999-12-31
397,M_F_44_01_REF_FINREP 3_0,DPM_BAS_MDC_MCP_MCY_RPR,1999-01-01,9999-12-31
398,M_F_44_01_REF_FINREP 3_0,DPM_Entity2,1999-01-01,9999-12-31
399,M_F_44_01_REF_FINREP 3_0,DPM_Period,1999-01-01,9999-12-31
400,M_F_44_01_REF_FINREP 3_0,DPM_RiadCode,1999-01-01,9999-12-31
401,M_F_44_01_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01,9999-12-31
402,M_F_17_03_REF_FINREP 3_0,DPM_BAS_CNO_MCB_MCY_APL,1999-01-01,9999-12-31
403,M_F_17_03_REF_FINREP 3_0,DPM_Entity2,1999-01-01,9999-12-31
404,M_F_17_03_REF_FINREP 3_0,DPM_MCF,1999-01-01,9999-12-31
405,M_F_17_03_REF_FINREP 3_0,DPM_Period,1999-01-01,9999-12-31
406,M_F_17_03_REF_FINREP 3_0,DPM_RiadCode,1999-01-01,9999-12-31
407,M_F_11_02_REF_FINREP 3_0,DPM_BAS_APL,1999-01-01,9999-12-31
408,M_F_11_02_REF_FINREP 3_0,DPM_DPS,1999-01-01,9999-12-31
409,M_F_11_02_REF_FINREP 3_0,DPM_Entity2,1999-01-01,9999-12-31
410,M_F_11_02_REF_FINREP 3_0,DPM_CPS_MCB_MCY_TMA_TRI,1999-01-01,9999-12-31
411,M_F_11_02_REF_FINREP 3_0,DPM_Period,1999-01-01,9999-12-31
412,M_F_11_02_REF_FINREP 3_0,DPM_RiadCode,1999-01-01,9999-12-31
413,M_F_11_02_REF_FINREP 3_0,DPM_TYH,1999-01-01,9999-12-31
414,M_F_11_02_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01,9999-12-31
415,M_F_04_09_REF_FINREP 3_0,DPM_BAS_ALO_IMS_APL,1999-01-01,9999-12-31
416,M_F_04_09_REF_FINREP 3_0,DPM_CPS_CPZ_MCY_TMA,1999-01-01,9999-12-31
417,M_F_12_01_a_REF_FINREP 2_8,DPM_RiadCode,1999-01-01,9999-12-31
418,M_F_12_01_a_REF_FINREP 2_8,DPM_ValueDecimal,1999-01-01,9999-12-31
419,M_F_26_00_b_REF_FINREP 2_9,DPM_BAS,1999-01-01,9999-12-31
420,M_F_26_00_b_REF_FINREP 2_9,DPM_CPS,1999-01-01,9999-12-31
421,M_F_26_00_b_REF_FINREP 2_9,DPM_Entity2,1999-01-01,9999-12-31
422,M_F_26_00_b_REF_FINREP 2_9,DPM_MCY,1999-01-01,9999-12-31
423,M_F_26_00_b_REF_FINREP 2_9,DPM_PAF,1999-01-01,9999-12-31
424,M_F_26_00_b_REF_FINREP 2_9,DPM_Period,1999-01-01,9999-12-31
425,M_F_26_00_b_REF_FINREP 2_9,DPM_PFS_F_26.00.b,1999-01-01,9999-12-31
426,M_F_26_00_b_REF_FINREP 2_9,DPM_RiadCode,1999-01-01,9999-12-31
427,M_F_26_00_b_REF_FINREP 2_9,DPM_ValueDecimal,1999-01-01,9999-12-31
428,M_F_16_01_REF_FINREP 2017-A,DPM_BAS_MCY,1999-01-01,9999-12-31
429,M_F_16_01_REF_FINREP 2017-A,DPM_CPS_MCE_TYH_IMS_APL,1999-01-01,9999-12-31
430,M_F_16_01_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
431,M_F_16_01_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
432,M_F_16_01_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
433,M_F_16_01_REF_FINREP 2017-A,DPM_TRI_F_02.00,1999-01-01,9999-12-31
434,M_F_16_01_REF_FINREP 2017-A,DPM_ValueDecimal,1999-01-01,9999-12-31
435,M_F_12_02_REF_FINREP 2017-A,DPM_BAS_CPS_MCY,1999-01-01,9999-12-31
436,M_F_12_02_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
437,M_F_12_02_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
438,M_F_12_02_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
439,M_F_12_02_REF_FINREP 2017-A,DPM_TIS,1999-01-01,9999-12-31
440,M_F_12_02_REF_FINREP 2017-A,DPM_ValueDecimal,1999-01-01,9999-12-31
441,M_F_04_09_REF_FINREP 2017-A,DPM_BAS_ALO_IMS_APL,1999-01-01,9999-12-31
442,M_F_04_09_REF_FINREP 2017-A,DPM_CPS_MCY_TMA,1999-01-01,9999-12-31
443,M_F_04_09_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
444,M_F_04_09_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
445,M_F_04_09_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
446,M_F_16_03_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
447,M_F_16_03_REF_FINREP 2017-A,DPM_MCE_TYH,1999-01-01,9999-12-31
448,M_F_16_03_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
449,M_F_16_03_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
450,M_F_16_03_REF_FINREP 2017-A,DPM_ValueDecimal,1999-01-01,9999-12-31
451,M_F_04_08_REF_FINREP 2017-A,DPM_BAS_ALO_IMS_APL,1999-01-01,9999-12-31
452,M_F_04_08_REF_FINREP 2017-A,DPM_CPS_MCY_TMA,1999-01-01,9999-12-31
453,M_F_04_08_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
454,M_F_04_08_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
455,M_F_04_08_REF_FINREP 2017-A,DPM_PFS,1999-01-01,9999-12-31
456,M_F_04_08_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
457,M_F_04_08_REF_FINREP 2017-A,DPM_ValueDecimal,1999-01-01,9999-12-31
458,M_F_22_02_REF_FINREP 2017-A,DPM_BAS_MCY,1999-01-01,9999-12-31
459,M_F_22_02_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
460,M_F_22_02_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
461,M_F_22_02_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
462,M_F_22_02_REF_FINREP 2017-A,DPM_TYA,1999-01-01,9999-12-31
463,M_F_22_02_REF_FINREP 2017-A,DPM_ValueDecimal,1999-01-01,9999-12-31
464,M_F_14_00_REF_FINREP 2017-A,DPM_BAS_MCY_APL,1999-01-01,9999-12-31
465,M_F_14_00_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
466,M_F_14_00_REF_FINREP 2017-A,DPM_FVH,1999-01-01,9999-12-31
467,M_F_14_00_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
468,M_F_14_00_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
469,M_F_14_00_REF_FINREP 2017-A,DPM_ValueDecimal,1999-01-01,9999-12-31
470,M_F_12_00_REF_FINREP 2017-A,DPM_ALO_F_12.00,1999-01-01,9999-12-31
471,M_F_12_00_REF_FINREP 2017-A,DPM_APL,1999-01-01,9999-12-31
472,M_F_12_00_REF_FINREP 2017-A,DPM_BAS_CPS_MCY,1999-01-01,9999-12-31
473,M_F_12_00_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
474,M_F_12_00_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
475,M_F_04_09_REF_FINREP 3_0,DPM_Entity2,1999-01-01,9999-12-31
476,M_F_04_09_REF_FINREP 3_0,DPM_Period,1999-01-01,9999-12-31
477,M_F_04_09_REF_FINREP 3_0,DPM_RiadCode,1999-01-01,9999-12-31
478,M_F_04_09_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01,9999-12-31
479,M_F_41_01_REF_FINREP 3_0,DPM_BAS_APL,1999-01-01,9999-12-31
480,M_F_41_01_REF_FINREP 3_0,DPM_Entity2,1999-01-01,9999-12-31
481,M_F_41_01_REF_FINREP 3_0,DPM_FVH,1999-01-01,9999-12-31
482,M_F_41_01_REF_FINREP 3_0,DPM_MCY,1999-01-01,9999-12-31
483,M_F_41_01_REF_FINREP 3_0,DPM_Period,1999-01-01,9999-12-31
484,M_F_41_01_REF_FINREP 3_0,DPM_RiadCode,1999-01-01,9999-12-31
485,M_F_41_01_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01,9999-12-31
486,M_F_06_01_REF_FINREP 3_0,DPM_CPS,1999-01-01,9999-12-31
487,M_F_06_01_REF_FINREP 3_0,DPM_Entity2,1999-01-01,9999-12-31
488,M_F_06_01_REF_FINREP 3_0,DPM_IMS_F_06.01,1999-01-01,9999-12-31
489,M_F_06_01_REF_FINREP 3_0,DPM_MCY,1999-01-01,9999-12-31
490,M_F_06_01_REF_FINREP 3_0,DPM_NAC,1999-01-01,9999-12-31
491,M_F_06_01_REF_FINREP 3_0,DPM_Period,1999-01-01,9999-12-31
492,M_F_06_01_REF_FINREP 3_0,DPM_PFS,1999-01-01,9999-12-31
493,M_F_06_01_REF_FINREP 3_0,DPM_RiadCode,1999-01-01,9999-12-31
494,M_F_06_01_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01,9999-12-31
495,M_F_22_02_REF_FINREP 3_0,DPM_BAS_MCY,1999-01-01,9999-12-31
496,M_F_22_02_REF_FINREP 3_0,DPM_Entity2,1999-01-01,9999-12-31
497,M_F_22_02_REF_FINREP 3_0,DPM_Period,1999-01-01,9999-12-31
498,M_F_06_01_REF_FINREP 3_0,DPM_BAS_APL,1999-01-01,9999-12-31
499,M_F_22_02_REF_FINREP 3_0,DPM_RiadCode,1999-01-01,9999-12-31
500,M_F_22_02_REF_FINREP 3_0,DPM_TYA,1999-01-01,9999-12-31
501,M_F_22_02_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01,9999-12-31
502,M_F_42_00_REF_FINREP 3_0,DPM_BAS_MCB_MCY_RUA_APL,1999-01-01,9999-12-31
503,M_F_42_00_REF_FINREP 3_0,DPM_Entity2,1999-01-01,9999-12-31
504,M_F_42_00_REF_FINREP 3_0,DPM_Period,1999-01-01,9999-12-31
505,M_F_42_00_REF_FINREP 3_0,DPM_RiadCode,1999-01-01,9999-12-31
506,M_F_19_00_c_REF_FINREP 2_9,DPM_FBS,1999-01-01,9999-12-31
507,M_F_19_00_c_REF_FINREP 2_9,DPM_MCG,1999-01-01,9999-12-31
508,M_F_19_00_c_REF_FINREP 2_9,DPM_Period,1999-01-01,9999-12-31
509,M_F_19_00_c_REF_FINREP 2_9,DPM_PFS,1999-01-01,9999-12-31
510,M_F_19_00_c_REF_FINREP 2_9,DPM_RiadCode,1999-01-01,9999-12-31
511,M_F_19_00_c_REF_FINREP 2_9,DPM_ValueDecimal,1999-01-01,9999-12-31
512,M_F_25_02_b_REF_FINREP 2_9,DPM_BAS_MCY_APL,1999-01-01,9999-12-31
513,M_F_25_02_b_REF_FINREP 2_9,DPM_Entity2,1999-01-01,9999-12-31
514,M_F_25_02_b_REF_FINREP 2_9,DPM_Period,1999-01-01,9999-12-31
515,M_F_25_02_b_REF_FINREP 2_9,DPM_RiadCode,1999-01-01,9999-12-31
516,M_F_25_02_b_REF_FINREP 2_9,DPM_TIE,1999-01-01,9999-12-31
517,M_F_25_02_b_REF_FINREP 2_9,DPM_ValueString,1999-01-01,9999-12-31
518,M_F_04_09_REF_FINREP 2017-A,DPM_ValueDecimal,1999-01-01,9999-12-31
519,M_F_16_02_REF_FINREP 2017-A,DPM_BAS_MCY,1999-01-01,9999-12-31
520,M_F_16_02_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
521,M_F_16_02_REF_FINREP 2017-A,DPM_MCE_APL,1999-01-01,9999-12-31
522,M_F_16_02_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
523,M_F_16_02_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
524,M_F_16_02_REF_FINREP 2017-A,DPM_ValueDecimal,1999-01-01,9999-12-31
525,M_F_44_02_REF_FINREP 2017-A,DPM_BAS_MCY,1999-01-01,9999-12-31
526,M_F_44_02_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
527,M_F_44_02_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
528,M_F_44_02_REF_FINREP 2017-A,DPM_REF,1999-01-01,9999-12-31
529,M_F_44_02_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
530,M_F_44_02_REF_FINREP 2017-A,DPM_ValueDecimal,1999-01-01,9999-12-31
531,M_F_40_02_REF_FINREP 2017-A,DPM_BAS_MCY,1999-01-01,9999-12-31
532,M_F_40_02_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
533,M_F_40_02_REF_FINREP 2017-A,DPM_LEC_2,1999-01-01,9999-12-31
534,M_F_40_02_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
535,M_F_40_02_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
536,M_F_40_02_REF_FINREP 2017-A,DPM_STC,1999-01-01,9999-12-31
537,M_F_09_01_REF_FINREP 2017-A,DPM_BAS_MCY,1999-01-01,9999-12-31
538,M_F_09_01_REF_FINREP 2017-A,DPM_CPS_MCP,1999-01-01,9999-12-31
539,M_F_09_01_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
540,M_F_09_01_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
541,M_F_09_01_REF_FINREP 2017-A,DPM_PFS,1999-01-01,9999-12-31
542,M_F_09_01_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
543,M_F_09_01_REF_FINREP 2017-A,DPM_ValueDecimal,1999-01-01,9999-12-31
544,M_F_01_02_REF_FINREP 2017-A,DPM_APL,1999-01-01,9999-12-31
545,M_F_01_02_REF_FINREP 2017-A,DPM_BAS_MCP_MCY,1999-01-01,9999-12-31
546,M_F_01_02_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
547,M_F_12_00_REF_FINREP 2017-A,DPM_REF,1999-01-01,9999-12-31
548,M_F_12_00_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
549,M_F_12_00_REF_FINREP 2017-A,DPM_ValueDecimal,1999-01-01,9999-12-31
550,M_F_10_00_REF_FINREP 2017-A,DPM_BAS_APL,1999-01-01,9999-12-31
551,M_F_10_00_REF_FINREP 2017-A,DPM_DPS,1999-01-01,9999-12-31
552,M_F_10_00_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
553,M_F_10_00_REF_FINREP 2017-A,DPM_CPS_MCB_MCY_TMA_TRI,1999-01-01,9999-12-31
554,M_F_10_00_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
555,M_F_10_00_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
556,M_F_10_00_REF_FINREP 2017-A,DPM_TYH,1999-01-01,9999-12-31
557,M_F_10_00_REF_FINREP 2017-A,DPM_ValueDecimal,1999-01-01,9999-12-31
558,M_F_41_02_REF_FINREP 2017-A,DPM_BAS_APL,1999-01-01,9999-12-31
559,M_F_41_02_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
560,M_F_41_02_REF_FINREP 2017-A,DPM_MCY,1999-01-01,9999-12-31
561,M_F_41_02_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
562,M_F_41_02_REF_FINREP 2017-A,DPM_PLD,1999-01-01,9999-12-31
563,M_F_41_02_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
564,M_F_41_02_REF_FINREP 2017-A,DPM_ValueDecimal,1999-01-01,9999-12-31
565,M_F_04_10_REF_FINREP 2017-A,DPM_BAS_ALO_IMS_APL,1999-01-01,9999-12-31
566,M_F_04_10_REF_FINREP 2017-A,DPM_CPS_MCY_TMA,1999-01-01,9999-12-31
567,M_F_04_10_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
568,M_F_04_10_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
569,M_F_04_10_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
570,M_F_04_10_REF_FINREP 2017-A,DPM_ValueDecimal,1999-01-01,9999-12-31
571,M_F_45_02_REF_FINREP 2017-A,DPM_BAS_MCY,1999-01-01,9999-12-31
572,M_F_45_02_REF_FINREP 2017-A,DPM_Entity2,1999-01-01,9999-12-31
573,M_F_45_02_REF_FINREP 2017-A,DPM_MCE_APL,1999-01-01,9999-12-31
574,M_F_45_02_REF_FINREP 2017-A,DPM_Period,1999-01-01,9999-12-31
575,M_F_45_02_REF_FINREP 2017-A,DPM_RiadCode,1999-01-01,9999-12-31
576,M_F_42_00_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01,9999-12-31
577,M_F_13_02_1_b_REF_FINREP 2_9,DPM_BAS_MCB_MCY_APL,1999-01-01,9999-12-31
578,M_F_13_02_1_b_REF_FINREP 2_9,DPM_Entity2,1999-01-01,9999-12-31
579,M_F_13_02_1_b_REF_FINREP 2_9,DPM_Period,1999-01-01,9999-12-31
580,M_F_13_02_1_b_REF_FINREP 2_9,DPM_POV,1999-01-01,9999-12-31
581,M_F_13_02_1_b_REF_FINREP 2_9,DPM_RiadCode,1999-01-01,9999-12-31
582,M_F_13_02_1_b_REF_FINREP 2_9,DPM_ValueDecimal,1999-01-01,9999-12-31
583,M_F_44_02_REF_FINREP 3_0,DPM_BAS_MCY,1999-01-01,9999-12-31
584,M_F_44_02_REF_FINREP 3_0,DPM_Entity2,1999-01-01,9999-12-31
585,M_F_44_02_REF_FINREP 3_0,DPM_Period,1999-01-01,9999-12-31
