MAINTENANCE_AGENCY_ID,SUBDOMAIN_ID,NAME,DOMAIN_ID,IS_LISTED,CODE,FACET_ID,DESCRIPTION,IS_NATURAL
ECB,RVCBL_INDCTR,,RVCBL_INDCTR,,,,,
ECB,RVLVNG_LN_INDCTR_INPT,,RVLVNG_LN_INDCTR,,,,,
ECB,SBJCT_IMPRMNT_INDCTR_F_04_08_SBJCT_IMPRMNT_INDCTR_REF,,,,,,,
ECB,SBJCT_IMPRMNT_INDCTR_INPT,,SBJCT_IMPRMNT_INDCTR,,,,,
ECB,SBJCT_OPRTNG_LS_INDCTR_INPT,,SBJCT_OPRTNG_LS_INDCTR,,,,,
ECB,SBJCT_OPRTNG_LS_INDCTR,,SBJCT_OPRTNG_LS_INDCTR,,,,,
ECB,SBRDNTD_DBT_INDCTR_INPT,,SBRDNTD_DBT,,,,,
ECB,SBSDRY_JNT_VNTR_ASSCT_OTHR_ORGNSTN_ASSGNMNT_TYP,,SBSDRY_JNT_VNTR_ASSCT_OTHR_ORGNSTN_ASSGNMNT_TYP,,,,,
ECB,SCRTSN_TYP,,SCRTSTN_OTHR_CRDT_TRNSFR_TYP,,,,,
ECB,SCRTSTN_OTHR_CRDT_TRNSFR_TYP,,SCRTSTN_OTHR_CRDT_TRNSFR_TYP,,,,,
ECB,SCRTSTN_TRNCH_TYP,,SCRTSTN_TRNCH_TYP,,,,,
ECB,SCRTY_BRRWNG_LNDNG_TRNSCTN_CMPNNT_BY_DRCTN_INPT,,SCTRY_BRRWNG_LNDNG_TRNSCTN_INCLDNG_CSH_CLLTRL_TYP,,,,,
ECB,SCRTY_ENTTY_RL_ASSGNMNT_TYP,,SCRTY_ENTTY_RL_ASSGNMNT_TYP,,,,,
ECB,SCRTY_EXCHNG_TRDBL_DRVTV_PSTN_TYP,,SCRTY_EXCHNG_TRDBL_DRVTV_PSTN_TYP,,,,,
ECB,SCRTY_GRNT_LVL_INPT,,SCRTY_GRNT_LVL,,,,,
ECB,SCRTY_LVL_INPT,,SCRTY_LVL,,,,,
ECB,SCRTY_PSTN_BLNC_SHT_RCGNSD_TYP,,SCRTY_PSTN_BLNC_SHT_RCGNSD_TYP,,,,,
ECB,SCRTY_PSTN_HDGD_OTC_DRVTV_TYP,,ABSTRCT_INSTRMNT_RL_TYP,,,,,
ECB,SCRTY_PSTN_RL_TYP,,SCRTY_PSTN_RL_TYP,,,,,
ECB,SCRTY_RNK_LVL_INPT,,SCRTY_RNK_LVL,,,,,
ECB,SCRTY_STTS_INPT,,STTS,,,,,
ECB,SCRTY_TYP_BY_IDNTFR_INPT,,SCRTY_EXCHNG_TRDBL_DRVTV_TYP,,,,,
ECB,SFTWR_ASST_INDCTR_INPT,,SFTWR_ASST_INDCTR,,,,,
ECB,SFTWR_ASST_INDCTR,,SFTWR_ASST_INDCTR,,,,,
ECB,SGNFCNT_ASST_CLSS_INPT,,SGNFCNT_ASST_CLSS,,,,,
ECB,SGNFCNT_RSK_TRNSFR_INDCTR,,SGNFCNT_RSK_TRNSFR_INDCTR,,,,,
ECB,SHCK_DRCTN,,SHCK_DRCTN,,,,,
ECB,SHRT_TRM_CRDT_ASSMNT_INDCTR,,SHRT_TRM_CRDT_ASSMNT_INDCTR,,,,,
ECB,SNDCTN_SB_PRTCPTN_MMBR_INSTRMNT_INDCTR_INPT,,SNDCTN_SB_PRTCPTN_MMBR_INSTRMNT_INDCTR,,,,,
ECB,SNRTY_INPT,,SCRTY_RNK_LVL,,,,,
ECB,SNTHTC_SCRTSTN_TYP,,SCRTSTN_OTHR_CRDT_TRNSFR_TYP,,,,,
ECB,SPCLSD_LNDNG_EXPSR_TYP_INPT,,SPCLSD_LNDNG_EXPSR_TYP,,,,,
ECB,SRC_ENCMBRNC_INPT,,SRC_ENCMBRNC,,,,,
ECB,STRCTRD_NT_INDCTR_INPT,,STRCTRD_NT_INDCTR,,,,,
ECB,STS_SCRTSTN_INDCTR,,STS_SCRTSTN_INDCTR,,,,,
ECB,SZ_CLCLTD_PRVS_PRD,,SZ,,,,,
ECB,SZ_RIAD_CLLCTN,,SZ,,,,,
ECB,TM_PST_DU_BND_INPT,,TM_INTRVL,,,,,
ECB,TM_SNC_INTL_RCGNTN_INPT,,TM_INTRVL,,,,,
ECB,TM_SNC_INTL_RCGNTN,,TM_INTRVL,,,,,
ECB,TRNCH_SYNTHTC_SCRTSTN_WTHT_SSPE_TYP,,TRNCH_SYNTHTC_SCRTSTN_WTHT_SSPE_TYP,,,,,
ECB,TRNSFR_IMPRMNT_STGS_INPT,,TRNSFR_IMPRMNT_STGS,,,,,
ECB,TRTMNT_TRNSFRRD_ASSTS_BLNC_SHT,,RCGNTN_STTS,,,,,
ECB,TYP_AMRTSTN_INPT,,TYP_AMRTSTN,,,,,
ECB,TYP_ASST_SCRTSTN_INPT_WNA,,TYP_ASST_SCRTSTN,,,,,
ECB,TYP_CLLTRL_INPT,,TYP_PRTCTN,,,,,
ECB,TYP_CMMTMNT_INPT,,TYP_CMMTMNT,,,,,
ECB,TYP_CRDT_FCLTY,,TYP_CMMTMNT,,,,,
ECB,TYP_GRP_INPT,,GRP_TYP,,,,,
ECB,TYP_HDG_BIRD,,TYP_HDG,,,,,
ECB,TYP_HDG_INPT,,TYP_HDG,,,,,
ECB,TYP_INSTRMNT_INPT,,TYP_INSTRMNT,,,,,
ECB,TYP_INTRST_RT_INPT,,TYP_INTRST_RT,,,,,
